Version Year,IUSA Number,Company Name,Address,City,State,ZIP Code,Primary SIC Description
2020,41-448-9055,Pizza Pronto,518 California Ave,Pittsburgh,PA,15202,Restaurants
2020,24-496-2338,Pizza Pronto & Gyro House,4611 Centre Ave,Pittsburgh,PA,15213,Pizza
2020,11-852-9338,Pizza Roma,8350 Perry Hwy,Pittsburgh,PA,15237,Pizza
2020,11-846-9014,Pizza Shack Take & Bake LLC,3546 Saw Mill Run Blvd,Pittsburgh,PA,15227,Pizza
2020,58-871-9468,Pizza Stop,1315 Mifflin Rd # 3,Pittsburgh,PA,15207,Pizza
2020,43-592-1280,Pizzaiolo,703 Washington Rd,Pittsburgh,PA,15228,Pizza
2020,70-021-3158,Plaza Azteca,1000 Sutherland Dr,Pittsburgh,PA,15205,Restaurants
2020,56-490-6493,Pleasant Bar,32 Old Clairton Rd,Pittsburgh,PA,15236,Bars
2020,48-426-1011,Pleasant Valley Volunteer Fire,152 Kittanning Pike,Pittsburgh,PA,15215,Caterers
2020,11-845-7803,Pleasure Bar & Restaurant,4729 Liberty Ave # 5,Pittsburgh,PA,15224,Restaurants
2020,42-570-6226,Pnc Eco Bistro,1 Allegheny Ctr,Pittsburgh,PA,15212,Restaurants
2020,26-331-2985,Point Brugge Cafe,401 Hastings St,Pittsburgh,PA,15206,Restaurants
2020,70-022-7757,Popes,3055 Brereton St,Pittsburgh,PA,15219,Bars
2020,42-514-3306,Popeyes Louisiana Kitchen,3420 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
2020,66-099-8519,Popeyes Louisiana Kitchen,2010 Wharton St,Pittsburgh,PA,15203,Restaurants
2020,41-777-5968,Porch At Schenley,221 Schenley Dr,Pittsburgh,PA,15213,Restaurant Management
2020,71-763-0825,Pork & Beans,136 6th St # 1,Pittsburgh,PA,15222,Restaurants
2020,48-422-7640,Porky's Plain Old Bar,34 Bridge St,Pittsburgh,PA,15223,Restaurants
2020,43-622-6860,Poros Inc,930 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,11-840-3682,Porto Fino Pizzeria & Gyro,28 W Steuben St,Crafton,PA,15205,Pizza
2020,69-440-1738,Portofino,3307 Saw Mill Run Blvd,Pittsburgh,PA,15227,Pizza
2020,61-279-7829,Potenza Pizza & Pasta,4709 Centre Ave,Pittsburgh,PA,15213,Pizza
2020,74-962-7305,Potomac Station Coffee Shop,1607 Potomac Ave,Pittsburgh,PA,15216,Coffee Shops
2020,73-534-3933,Poulet Bleu,3519 Butler St,Pittsburgh,PA,15201,Restaurants
2020,11-848-5358,Prantl's Bakery,5525 Walnut St,Pittsburgh,PA,15232,Bakers-Retail
2020,43-317-9585,Prantl's Bakery,438 Market St,Pittsburgh,PA,15222,Restaurants
2020,43-115-1408,Prasiv Inc,5 Market Sq,Pittsburgh,PA,15222,Restaurants
2020,69-441-6124,Prasnikar's Tavern,2514 Wenzel Dr,Pittsburgh,PA,15238,Restaurants
2020,64-989-6370,Prenta Cocktail Lounge,804 E Warrington Ave,Pittsburgh,PA,15210,Cocktail Lounges
2020,11-848-9095,Prestogeorge Fine Foods,1719 Penn Ave,Pittsburgh,PA,15222,Coffee & Tea Products-Manufacturers
2020,71-441-5461,Pretzel Crazy,2403 Bellwood Dr,Pittsburgh,PA,15237,Nonclassified Establishments
2020,42-207-7007,Primanti Bros,1539 Washington Rd,Mt Lebanon,PA,15228,Restaurants
2020,72-299-8004,Primanti Bros,5491 Penn Ave,Pittsburgh,PA,15206,Restaurants
2020,43-317-1041,Primanti Bros,830 E Pittsburgh St,Pittsburgh,PA,15222,Restaurants
2020,53-350-9915,Primanti Bros,4501 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
2020,20-708-3536,Primanti Bros,6 Anchor Dr,Pittsburgh,PA,15238,Restaurants
2020,11-844-2953,Primanti Bros,46 18th St,Pittsburgh,PA,15222,Restaurants
2020,11-834-1031,Primanti Bros,3803 Forbes Ave,Pittsburgh,PA,15213,Restaurants
2020,56-483-6500,Primanti Bros,1832 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,58-872-8204,Primanti Bros,830 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,74-166-5190,Primanti Bros,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
2020,97-494-4423,Primanti Bros,2 Market Sq,Pittsburgh,PA,15222,Restaurants
2020,37-857-6839,Primanti Bros Corporate Office,2100 Wharton St # 720,Pittsburgh,PA,15203,Restaurant Management
2020,44-666-8881,Prince Of India,3614 5th Ave,Pittsburgh,PA,15213,Restaurants
2020,42-571-6078,Prior's Tap & Tavern,540 Weyman Rd,Pittsburgh,PA,15236,Restaurants
2020,11-832-4789,Priory-A City Inn,614 Pressley St,Pittsburgh,PA,15212,Hotels & Motels
2020,71-903-9066,Promote It Cafe LLC,,Pittsburgh,PA,15237,Restaurants
2020,43-554-6381,Proper Brick Oven & Tap Room,139 7th St,Pittsburgh,PA,15222,Restaurants
2020,56-494-7711,Prospect Inn,1724 Prospect Rd,Pittsburgh,PA,15236,Bars
2020,42-661-1379,Pub Chip Shop,1830 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,71-547-2951,Puffs-N-Stuff,1500 Washington Rd # 1301,Pittsburgh,PA,15228,Smoke Shops & Supplies
2020,30-020-5994,Puglianos Italian Grill,1808 Golden Mile Hwy,Pittsburgh,PA,15239,Restaurants
2020,70-668-0563,Q & M's Fish,100 Boyce Park Dr,Pittsburgh,PA,15239,Restaurants
2020,40-869-6673,Q-Sub Systems LLC,2408 Bellwood Ct,Pittsburgh,PA,15237,Restaurants
2020,61-314-6372,Qdoba Mexican Eats,601 Grant St # 150,Pittsburgh,PA,15219,Restaurants
2020,67-310-7207,Qdoba Mexican Eats,808 Liberty Ave,Pittsburgh,PA,15222,Restaurants
2020,35-834-7656,Qdoba Mexican Eats,2777 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,74-904-1017,Quaker Steak & Lube,1101 5th Ave,Pittsburgh,PA,15219,Restaurants
2020,42-512-8406,Quaker Steak & Lube,115 Federal St,Pittsburgh,PA,15212,Restaurants
2020,11-852-8934,Perrytowne Drafthouse,1002 Perry Hwy,Pittsburgh,PA,15237,Restaurants
2020,21-872-3575,Pesaro's Pizza,4324 Butler St,Pittsburgh,PA,15201,Pizza
2020,72-235-3179,Peter Allen's Italian,613 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,70-521-7551,Petroff Entertainment Inc,6229 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
2020,40-136-9942,Philip Victoria Dba,1716 Lowrie St,Pittsburgh,PA,15212,Dairy Products-Retail
2020,58-872-8071,Philthy Mcnasty's Bar & Grill,30 E Station Square Dr,Pittsburgh,PA,15219,Restaurants
2020,60-705-2966,Pho Kim 88,4100 Library Rd # 3,Pittsburgh,PA,15234,Restaurants
2020,58-872-8089,Pho Minh,4917 Penn Ave,Pittsburgh,PA,15224,Restaurants
2020,40-217-4001,Pho Van,2120 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,83-204-7039,Phong May House,2351 Noblestown Rd # 8,Pittsburgh,PA,15205,Restaurants
2020,63-430-4968,Piacquadio's Restaurant,300 Mount Lebanon Blvd,Pittsburgh,PA,15234,Restaurants
2020,73-080-3938,Piada Group LLC,6296 Northway Mall Dr,Pittsburgh,PA,15237,Nonclassified Establishments
2020,72-243-1410,Piada Italian Street Food,3600 Forbes Ave,Pittsburgh,PA,15213,Restaurants
2020,35-834-7565,Piccolina's,1580 Mclaughlin Run Rd # 102,Pittsburgh,PA,15241,Restaurants
2020,21-766-4119,Piccolo Forno,3801 Butler St,Pittsburgh,PA,15201,Restaurants
2020,11-831-5514,Pickup Sticks LLC,123 Shiloh St,Pittsburgh,PA,15211,Restaurants
2020,56-485-2861,Pie,1707 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,46-438-6762,Pietro's Pizzaria,719 W Ingomar Rd,Pittsburgh,PA,15237,Pizza
2020,70-774-2068,Pinkberry,1000 Airport Blvd,Pittsburgh,PA,15231,Yogurt
2020,83-146-0035,Pino's Mercado,6738 Reynolds St,Pittsburgh,PA,15206,Restaurants
2020,62-027-8242,Pinsker's Judaica Ctr,2028 Murray Ave,Pittsburgh,PA,15217,Gift Shops
2020,43-651-3749,Pints On Penn,3523 Penn Ave,Pittsburgh,PA,15201,Restaurants
2020,41-665-2434,Pipa Group,503 Martindale St # 100,Pittsburgh,PA,15212,Restaurant Management
2020,53-350-9709,Piper's Pub,1828 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,61-593-6283,Pita Pit,2763 E Carson St # C-105,Pittsburgh,PA,15203,Restaurants
2020,25-205-6494,Pittsburgh Barbecue Co,1000 Banksville Rd,Pittsburgh,PA,15216,Foods-Carry Out
2020,71-435-3707,Pittsburgh China Ctr Inc,23 Penhurst Rd,Pittsburgh,PA,15202,Restaurants
2020,38-495-1240,Pittsburgh Fish & Chicken,1312 Benton Ave,Pittsburgh,PA,15212,Restaurants
2020,42-726-4636,Pittsburgh Nightlife Group,1900 Smallman St,Pittsburgh,PA,15222,Night Clubs
2020,70-665-8125,Pittsburgh Plaza,401 Holiday Dr,Pittsburgh,PA,15220,Hotels & Motels
2020,40-316-4610,Pittsburgh Popcorn Co,3710 5th Ave,Pittsburgh,PA,15213,Restaurants
2020,72-286-0716,Pittsburgh Premier Catering,4729 Ellsworth Ave,Pittsburgh,PA,15213,Caterers
2020,42-689-9097,Pittsburghscoop.Com,,Pittsburgh,PA,15219,Restaurants
2020,70-904-4555,Pittzarella,1302 E Carson St,Pittsburgh,PA,15203,Pizza
2020,72-229-1464,Pizza 412,2080 Saw Mill Run Blvd,Pittsburgh,PA,15210,Pizza
2020,67-443-7447,Pizza America,1610 E Carson St,Pittsburgh,PA,15203,Pizza
2020,25-303-8590,Pizza Bellagio Pittsburgh,4635 Centre Ave,Pittsburgh,PA,15213,Pizza
2020,40-217-4010,Pizza Bellino,5839 Forbes Ave,Pittsburgh,PA,15217,Pizza
2020,72-026-9760,Pizza Bomonti,51 Crennell Ave,Pittsburgh,PA,15205,Pizza
2020,42-598-4230,Pizza Burgh,5001 Curry Rd,Pittsburgh,PA,15236,Pizza
2020,70-575-2633,Pizza Care LLC,1525 5th Ave,Pittsburgh,PA,15219,Restaurants
2020,20-708-4617,Pizza Co,4101 Library Rd,Pittsburgh,PA,15234,Restaurants
2020,26-620-1060,Pizza Co,3050 Churchview Ave,Pittsburgh,PA,15227,Pizza
2020,46-437-6342,Pizza Co,5200 Brownsville Rd,Pittsburgh,PA,15236,Pizza
2020,71-181-2223,Pizza Co Lawrenceville,4065 Penn Ave,Pittsburgh,PA,15224,Pizza
2020,43-317-3431,Pizza Fiesta,14 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,71-657-7947,Pizza Fiesta,4911 Penn Ave,Pittsburgh,PA,15224,Foods-Carry Out
2020,72-519-4448,Pizza Forever,5439 Babcock Blvd,Pittsburgh,PA,15237,Restaurants
2020,71-815-8687,Pizza Giuseppes,7615 Saltsburg Rd,Pittsburgh,PA,15239,Restaurants
2020,11-850-5361,Pizza Hut,7301 Saltsburg Rd,Penn Hills,PA,15235,Pizza
2020,46-437-3018,Pizza Hut,4710 Baum Blvd # 12,Pittsburgh,PA,15213,Pizza
2020,46-437-5922,Pizza Hut,2158 Brownsville Rd,Pittsburgh,PA,15210,Pizza
2020,11-819-6567,Pizza Hut,271 1/2 Clairton Blvd # 1-2,Pittsburgh,PA,15236,Pizza
2020,11-846-9006,Pizza Hut,50 Towne Square Way,Pittsburgh,PA,15227,Pizza
2020,35-372-9817,Pizza Hut,1219 Federal St,Pittsburgh,PA,15212,Pizza
2020,21-871-7940,Pizza Hut,2324 Ardmore Blvd,Pittsburgh,PA,15221,Pizza
2020,24-224-7070,Pizza Hut,2002 E Carson St # 1,Pittsburgh,PA,15203,Pizza
2020,72-462-3774,Pizza Hut Express,2661 Freeport Rd,Pittsburgh,PA,15238,Pizza
2020,72-457-9921,Pizza Hut Express,4801 Mcknight Rd,Pittsburgh,PA,15237,Pizza
2020,72-458-0392,Pizza Hut Express,6231 Penn Ave,Pittsburgh,PA,15206,Pizza
2020,72-458-6211,Pizza Hut Express,201 S Hills Vlg,Pittsburgh,PA,15241,Pizza
2020,70-646-4367,Pizza Hut Express,825 Freeport Rd,Pittsburgh,PA,15238,Pizza
2020,11-845-7746,Pizza Italia,4512 Liberty Ave,Pittsburgh,PA,15224,Pizza
2020,73-347-4206,Pizza LLC,1105 Bower Hill Rd,Pittsburgh,PA,15243,Restaurants
2020,71-787-8127,Pizza Palermo,14 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,63-505-5205,Pizza Palermo,5440 Centre Ave # 3,Pittsburgh,PA,15232,Pizza
2020,42-561-2376,Pizza Palermo,1498 Center Ave,Pittsburgh,PA,15229,Pizza
2020,11-831-1737,Page Dairy Mart,4600 Carson St,Pittsburgh,PA,15210,Convenience Stores
2020,71-890-4377,Pair Restaurant,Pair Networks 2403 Sidney St S,Pittsburgh,PA,15203,Restaurants
2020,11-831-1760,Paisanos Pizzeria,821 E Warrington Ave,Pittsburgh,PA,15210,Pizza
2020,70-591-8659,Palermo Pizza,45 Foster Ave,Pittsburgh,PA,15205,Pizza
2020,26-444-1874,Palmieri's Restaurants,951 Old Frankstown Rd,Pittsburgh,PA,15239,Restaurants
2020,42-792-7480,Palmyra Mediterranean Foods,408 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,11-834-0041,Pamela's,3703 Forbes Ave,Pittsburgh,PA,15213,Restaurants
2020,11-836-3514,Pamela's,1711 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,55-852-2454,Pamela's Diner,232 North Ave,Pittsburgh,PA,15209,Restaurants
2020,24-808-3545,Pamela's P & G Diner,60 21st St,Pittsburgh,PA,15222,Restaurants
2020,11-848-5135,Pamela's Shadyside,5527 Walnut St,Pittsburgh,PA,15232,Restaurants
2020,69-440-8824,Pamelas Diner,427 Washington Rd,Pittsburgh,PA,15228,Restaurants
2020,42-571-1915,Panda Cards,6315 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,74-378-8297,Panda Express,7223 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,73-338-9420,Panda Express,1028 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,73-396-6437,Panda Express,202 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
2020,42-231-8654,Panera Bread,136 Bakery Square Blvd,Pittsburgh,PA,15206,Restaurants
2020,72-196-5575,Panera Bread,5301 Grove Rd,Pittsburgh,PA,15236,Restaurants
2020,71-665-7438,Panera Bread,1000 Ross Park Mall Dr # Vc12a,Pittsburgh,PA,15237,Restaurants
2020,70-728-6323,Panera Bread,8800 Covenant Ave,Pittsburgh,PA,15237,Restaurants
2020,58-872-7990,Panera Bread,250 Mcholme Dr,Pittsburgh,PA,15275,Restaurants
2020,56-496-8220,Panera Bread,1500 Washington Rd # 1202,Pittsburgh,PA,15228,Restaurants
2020,41-721-3887,Panera Bread,400 Penn Center Blvd,Pittsburgh,PA,15235,Restaurants
2020,22-947-5462,Panera Bread,7217 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,24-496-7659,Panera Bread,5430 Centre Ave # 1,Pittsburgh,PA,15232,Restaurants
2020,40-870-6032,Panera Bread,295 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Restaurants
2020,20-283-7019,Panera Bread,3401 Blvd Of The Allies,Pittsburgh,PA,15213,Restaurants
2020,21-873-8011,Panera Bread,1900 Greentree Rd,Pittsburgh,PA,15220,Restaurants
2020,60-954-7906,Papa Allen's Pizza,107 Smithfield St,Pittsburgh,PA,15222,Pizza
2020,40-065-5321,Papa Da Vinci,3526 Blvd Of The Allies # A,Pittsburgh,PA,15213,Restaurants
2020,89-984-0672,Papa J's,2020 Smallman St # 301,Pittsburgh,PA,15222,Restaurants
2020,40-056-9305,Papa John's Pizza,11700 Frankstown Rd,Pittsburgh,PA,15235,Pizza
2020,41-538-0146,Papa John's Pizza,3336 Babcock Blvd,Pittsburgh,PA,15237,Pizza
2020,48-423-0594,Papa John's Pizza,4815 Centre Ave,Pittsburgh,PA,15213,Pizza
2020,40-254-1047,Papaya Fine Asian Cuisine,210 Mcholme Dr,Pittsburgh,PA,15275,Restaurants
2020,43-286-6871,Para Tres LLC,489 Old Clairton Rd,Pittsburgh,PA,15236,Restaurants
2020,60-330-6135,Parador Inn,939 Western Ave,Pittsburgh,PA,15233,Inns
2020,40-172-9177,Paris 66 Bistro,6018 Penn Ave,Pittsburgh,PA,15206,Restaurants
2020,40-397-5332,Park Bruges Cafe,5801 Bryant St,Pittsburgh,PA,15206,Restaurants
2020,11-832-4185,Park House,403 E Ohio St,Pittsburgh,PA,15212,Restaurants
2020,42-375-2504,Park Pizza & Cream,7600 Forbes Ave,Pittsburgh,PA,15221,Ice Cream Parlors
2020,42-197-7536,Park Valley Lounge,5916 Brownsville Rd,Pittsburgh,PA,15236,Restaurants
2020,73-734-8500,Parkers' Pgh,600 Brookline Blvd,Pittsburgh,PA,15226,Restaurants
2020,21-872-8673,Parkview Vfd Social Hall,726 Midway Dr,Pittsburgh,PA,15215,Caterers
2020,89-983-4097,Partyline Catering Deli-Bakery,2872 Custer Ave,Pittsburgh,PA,15227,Restaurants
2020,24-072-7479,Pasquale's Pizzeria,6221 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
2020,83-191-3603,Pasqualino's Italian Rstrnt,13032 Frankstown Rd,Pittsburgh,PA,15235,Pizza
2020,11-840-3344,Pasquarelli's Pizza House,824 Chartiers Ave Mc,Mc Kees Rocks,PA,15136,Pizza
2020,40-185-0446,Pastitsio,5209 Keystone St,Pittsburgh,PA,15201,Restaurants
2020,39-965-8525,Pastoli's Pizza Pasta-Paisans,1900 Murray Ave # 103,Pittsburgh,PA,15217,Pizza
2020,24-088-9063,Pastries A-LA-Carte,81 Clairton Blvd,Pittsburgh,PA,15236,Bakers-Retail
2020,71-918-0108,Patricia Geraci Dba,4711 Butler St,Pittsburgh,PA,15201,Foods-Carry Out
2020,43-422-8041,Patron Mexican Grill,135 S Highland Ave,Pittsburgh,PA,15206,Restaurants
2020,41-400-1689,Patty Joes LLC,2700 Custer Ave,Pittsburgh,PA,15227,Restaurants
2020,42-597-8767,Pelegrino's Pizza & Pasta,4846 Mcknight Rd # A,Pittsburgh,PA,15237,Restaurants
2020,63-213-6032,Penn Avenue Fish Co,2208 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,60-331-2406,Penn City Grill,1000 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,35-835-1047,Penn Hills Bar & Grill Inc,11507 Frankstown Rd,Pittsburgh,PA,15235,Bars
2020,43-390-0234,Penn Pacific Catering Co,520 3rd Ave,Pittsburgh,PA,15219,Caterers
2020,43-320-3925,Penn Station East Coast Subs,808 Liberty Ave,Pittsburgh,PA,15222,Restaurants
2020,63-433-3256,Penn Station East Coast Subs,4815 Centre Ave # 102,Pittsburgh,PA,15213,Restaurants
2020,42-568-1286,Pennsbury Pub & Grill,1049 Pennsbury Blvd,Pittsburgh,PA,15205,Restaurants
2020,43-021-6204,Pennsylvania Brewing Co,800 Vinial St # 1,Pittsburgh,PA,15212,Brewers (Mfrs)
2020,72-364-4295,Pennsylvania Libations,2103 Penn Ave,Pittsburgh,PA,15222,Nonclassified Establishments
2020,53-350-9675,Peoples Restaurant,5147 Penn Ave # 1,Pittsburgh,PA,15224,Restaurants
2020,48-423-1915,Peppi's,12 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,11-848-8972,Peppi's,7619 Penn Ave,Pittsburgh,PA,15221,Restaurants
2020,30-020-8717,Peppi's Inc,1721 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,42-556-3389,Peppis Old Tyme Sandwich Shop,927 Western Ave,Pittsburgh,PA,15233,Restaurants
2020,43-564-3989,No Wait Inc,122 Meyran Ave,Pittsburgh,PA,15213,Restaurant Management
2020,41-445-2271,Noodles & Company,3805 Forbes Ave,Pittsburgh,PA,15213,Restaurants
2020,73-859-4412,Noodles & Company,476 Mcmasters Way,Pittsburgh,PA,15222,Restaurants
2020,41-539-1439,Noodles & Company,220 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,73-480-0309,Nopal LLC,2224 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,56-492-1583,Nordon Inc,707 Parkway View Dr,Pittsburgh,PA,15205,Restaurant Equipment & Supplies (Whls)
2020,67-227-1749,Nordstrom,1000 Ross Park Mall Dr # 29,Pittsburgh,PA,15237,Department Stores
2020,72-460-7073,North Bark LLC,5439 Babcock Blvd,Pittsburgh,PA,15237,Restaurants
2020,58-872-7859,North Shore Cafe,1501 Reedsdale St # 2,Pittsburgh,PA,15233,Restaurants
2020,31-138-8003,North Shore Deli,539 E Ohio St,Pittsburgh,PA,15212,Restaurants
2020,40-062-7107,North Side Foods Corp,641 Alpha Dr,Pittsburgh,PA,15238,Food Products & Manufacturers
2020,73-578-0814,Northeastern Kitchen,5824 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,42-723-6530,Nowalk Daily Grind,417 Old Abers,Pittsburgh,PA,15239,Coffee Shops
2020,70-527-8329,Nox's Tavern & Grille,720 Blaw Ave,Pittsburgh,PA,15238,Restaurants
2020,71-196-0150,Npl Management Inc,8701 Babcock Blvd,Pittsburgh,PA,15237,Restaurant Management
2020,73-896-8495,Nr Gize Lifestyle Cafe,8700 Duncan Ave,Pittsburgh,PA,15237,Juice Bars
2020,72-255-0692,Nr Gize Lifestyle Cafe,6425 Penn Ave,Pittsburgh,PA,15206,Juice Bars
2020,60-336-8697,Number One Kitchen,1107 Brownsville Rd,Pittsburgh,PA,15210,Restaurants
2020,35-600-4234,O'Brien's,3224 Brighton Rd,Pittsburgh,PA,15212,Bars
2020,71-477-1805,O'Leary's Restaurant,1412 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,70-506-9174,Oak Hill Market,504 Oak Hill Dr,Pittsburgh,PA,15213,Restaurants
2020,89-984-2512,Oakland Milano's Pizza,3606 5th Ave,Pittsburgh,PA,15213,Pizza
2020,40-423-8089,Obey House,1337 Steuben St,Pittsburgh,PA,15220,Restaurants
2020,74-216-8110,Observatory Hill Deli,3856 Baytree St,Pittsburgh,PA,15214,Restaurants
2020,74-645-6500,Ocean Treasures,3450 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
2020,35-570-2234,Oishii Bento,119 Oakland Ave,Pittsburgh,PA,15213,Restaurants
2020,72-527-6242,Old Mexico,5321 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,43-736-2926,Old Mexico Pittsburgh,5321 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,43-286-9504,Old Village Grille,6277 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
2020,48-423-1568,Olde Place,1209 Streets Run Rd # 1,Pittsburgh,PA,15236,Restaurants
2020,46-439-1580,Olive Garden Italian Kitchen,40 Mcintyre Square Dr,Pittsburgh,PA,15237,Restaurants
2020,44-664-5772,Olive Garden Italian Kitchen,971 Greentree Rd,Pittsburgh,PA,15220,Restaurants
2020,21-269-1471,Olive Garden Italian Kitchen,6000 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
2020,72-999-1922,Olive Oil's Pizzeria,930 Brookline Blvd,Pittsburgh,PA,15226,Pizza
2020,71-914-7516,Olive Oil's Pizzeria LLC,1121 Boyce Rd # 2600,Pittsburgh,PA,15241,Restaurants
2020,58-583-6398,Olive Or Twist-The Lounge,140 6th St,Pittsburgh,PA,15222,Restaurants
2020,89-982-2035,Olympic Club,520 Alexander St,Pittsburgh,PA,15220,Bars
2020,72-216-3551,Omni Food Concepts Inc,90 Clairton Blvd # 9,Pittsburgh,PA,15236,Restaurants
2020,83-168-1572,Omni-William Penn Hotel,530 William Penn Pl # 3,Pittsburgh,PA,15219,Hotels & Motels
2020,50-579-3695,Option Independent Fire Co,825 Streets Run Rd,Pittsburgh,PA,15236,Caterers
2020,21-872-8699,Orange Julius,100 Robinson Center Dr # 2560,Pittsburgh,PA,15205,Juice Bars
2020,50-580-4468,Orange Julius,1000 Ross Park Mall Dr # Vc8,Pittsburgh,PA,15237,Juice Bars
2020,36-558-7997,Orange Julius,301 S Hills Vlg # 2213b,Pittsburgh,PA,15241,Juice Bars
2020,44-055-6784,Orange Julius,1693 Mcfarland Rd,Pittsburgh,PA,15216,Juice Bars
2020,25-721-5087,Orbis Caffe,675 Washington Rd,Pittsburgh,PA,15228,Coffee Shops
2020,39-409-7307,Orient Express,4609 Forbes Ave,Pittsburgh,PA,15213,Restaurants
2020,40-865-0062,Original Gyro,3611 Library Rd,Pittsburgh,PA,15234,Restaurants
2020,71-584-2061,Original Milano's Pizza East,6004 Penn Ave,Pittsburgh,PA,15206,Pizza
2020,62-024-6793,Original Oyster House,20 Market Sq,Pittsburgh,PA,15222,Restaurants
2020,40-217-4006,Original Pancake House,2229 Swallow Hill Rd,Pittsburgh,PA,15220,Restaurants
2020,21-871-7304,Original Pancake House,30 Mcintyre Square Dr,Pittsburgh,PA,15237,Restaurants
2020,71-032-2453,Orlando Inc,1014 Sheffield St # 807,Pittsburgh,PA,15233,Coffee Shops
2020,42-200-4920,Osaka Restaurant,2101 Greentree Rd,Pittsburgh,PA,15220,Restaurants
2020,42-169-0161,Osteria 100,100 Wood St,Pittsburgh,PA,15222,Restaurants
2020,68-268-7942,Osteria 2350,2350 Railroad St,Pittsburgh,PA,15222,Restaurants
2020,41-538-3793,Other Place,2500 Swallow Hill Rd,Pittsburgh,PA,15220,Restaurants
2020,40-168-6540,Our Little Secret Cafe-Ctrng,332 Curry Hollow Rd,Pittsburgh,PA,15236,Caterers
2020,89-984-0425,Outback Steakhouse,25 Mcmurray Rd,Pittsburgh,PA,15241,Restaurants
2020,94-628-6465,Outback Steakhouse,9395 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,42-196-2992,Over The Bar Otb-Bicycle Cafe,2518 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,41-647-7448,P & G Diner,5527 Walnut St,Pittsburgh,PA,15232,Restaurants
2020,43-413-3794,P & G Pamela's Southside LLC,246 Parkman Ave,Pittsburgh,PA,15213,Restaurants
2020,71-989-1582,P F Chang's China Bistro,1600 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Restaurants
2020,43-986-9259,P F D 2 Socical Club,480 Broadway Ave,Pittsburgh,PA,15236,Caterers
2020,63-429-2957,P J's Grille & Bar,164 Fort Couch Rd,Pittsburgh,PA,15241,Restaurants
2020,83-146-3724,P M Pizza,5719 Bryant St,Pittsburgh,PA,15206,Pizza
2020,74-376-2019,P Za Kitchen,6600 Robinson Center Dr,Pittsburgh,PA,15205,Pizza
2020,74-372-2130,P Za Kitchen,3 E Station Square Dr,Pittsburgh,PA,15219,Restaurants
2020,39-942-2781,P-Town,4740 Baum Blvd # 1,Pittsburgh,PA,15213,Bars
2020,74-441-6798,Pad Thai Noodle,256 N Craig St,Pittsburgh,PA,15213,Restaurants
2020,42-222-3467,New York New York,5801 Ellsworth Ave,Pittsburgh,PA,15232,Night Clubs
2020,00-268-7606,Nicholas Coffee,23 Market Sq # 1,Pittsburgh,PA,15222,Coffee & Tea
2020,11-837-8074,Nicky's Grant Street,310 Grant St # 102,Pittsburgh,PA,15219,Restaurants
2020,40-868-1283,Nicky's Mobile Bbq Catering Co,9120 Plateau Dr,Pittsburgh,PA,15237,Caterers
2020,68-506-5781,Nicky's Thai Kitchen,856 Western Ave,Pittsburgh,PA,15233,Restaurants
2020,42-726-4939,Nicky's Thai Kitchen,903 Penn Ave,Pittsburgh,PA,15222,Restaurants
